gauss1 gauss2 repulsion hydrophobic hydrogen
93.86451 1358.60574 3.95554 10.13882 6.84685
83.36465 1665.60619 3.7462 83.14607 1.72308
65.58828 747.1317 2.91202 34.29248 0.7889
149.22243 1980.91088 6.86808 41.36919 11.17022
125.46471 1714.05039 8.51328 48.89054 7.56542
124.74605 1726.19075 8.18847 42.19137 7.0053
187.90688 2887.32193 11.78948 103.83818 11.22017
148.33662 2461.99743 6.08911 65.36152 9.25287
51.49272 882.39486 5.85094 0 7.02265
81.58909 1353.00001 1.7673 35.39809 0.83806
158.69347 2583.17933 8.3944 77.13594 7.80691
58.25552 996.75672 4.14863 9.24574 5.20166
143.76971 2166.27597 7.74208 58.24312 8.58027
104.21667 1834.29174 8.57365 0 10.36614
143.90856 1557.39033 11.24436 56.73167 9.55737
81.11608 1670.85838 2.17192 24.70731 3.92937
145.34407 2397.56933 4.39485 175.31994 7.00831
91.15066 1089.56791 9.79701 5.43516 11.29337
95.05566 1149.43222 4.91224 37.50306 5.67793
50.06405 602.58782 4.7941 2 9.18289
88.70716 1450.83315 4.99741 15.13419 5.00278
74.24022 687.23159 4.87483 11.86779 9.04586
72.40951 590.3014 4.4115 18.63087 4.87001
73.45172 1289.07828 3.30326 10.38091 2.77183
113.09058 1337.53359 18.41365 27.42283 3.1811
98.97923 1471.53242 1.21413 29.81643 1.3974
149.73595 1921.31637 9.00276 23.16854 10.76457
64.78772 1113.27351 1.48091 32.13766 1.80709
98.55001 1193.96832 6.68562 0 7.71683
65.07056 675.24164 4.90544 9.13058 8.35223
163.50471 1692.03813 8.97623 0 11.3106
91.08324 972.29719 8.27052 0 10.5595
74.39134 1121.6722 4.32548 33.83114 4.85638
82.59694 1671.64209 3.40581 36.69269 2.65308
95.4915 1228.0526 3.81043 9.55244 5.85318
133.24999 1281.72239 7.82148 32.91704 8.19838
82.03872 1145.29462 2.76261 27.18436 1.96838
149.90373 2690.86241 6.62291 100.76641 6.16011
72.32402 1103.84976 1.41972 24.88855 0.96009
62.0882 1237.38657 2.58396 33.00787 1.66772
111.98151 1565.61272 3.20288 66.27465 0.17382
57.66832 1163.18507 1.49861 18.60171 1.71239
39.58139 598.42552 4.70651 1.2075 5.68742
122.94378 1249.47016 6.0851 0 8.80884
76.04848 1157.30464 3.07802 70.13945 3.61929
62.36555 1053.96878 4.34443 34.12512 6.23755
62.02465 1168.93583 1.11013 31.77584 0.92768
62.99334 964.85381 5.16939 0 6.6696
76.08979 760.71208 5.83525 3.83744 10.67488
54.2474 914.09206 2.95339 28.42412 1.74558
118.70476 1290.96863 5.88377 0 6.37001
58.29408 1034.04161 5.18371 20.7075 3.93494
157.3566 1669.87398 13.89895 43.1915 1
92.95413 1276.60712 5.5091 12.82007 5.90247
89.00031 1392.69374 3.12573 35.17793 1.84856
155.10202 1988.46223 13.30053 0.64372 16.57693
88.45547 1120.50801 4.72585 20.64967 6.41133
74.79007 829.15904 3.99048 56.24369 0.90832
64.63902 1109.68907 2.42333 53.38499 1
72.46003 1197.14733 1.95874 86.39324 0
57.96405 874.47607 3.81596 21.4918 3.8161
78.59346 799.30483 3.60092 7.03492 4.27906
64.15149 811.99884 5.50697 0 9.85544
105.87454 1234.27699 4.96367 0 7.25434
90.6866 1350.68863 3.22309 29.92073 5.01191
53.79927 747.69398 2.20839 19.504 0.92303
85.74828 1107.17267 8.39992 0 10.54419
145.18961 1899.30415 4.39719 55.09847 4.14532
60.23678 1104.81064 6.32662 3.79027 9.76889
165.37256 2797.89723 9.50496 60.05901 8.24831
97.15911 1284.68323 3.60825 25.61334 6.12249
68.91408 1015.50608 3.8994 19.40671 4.70035
80.35311 1233.32331 1.60933 32.5817 2.25346
165.58941 2210.03825 9.37016 66.76587 11.77329
127.45929 1727.11422 7.34001 33.85126 11.04205
118.88779 1703.04523 4.77911 48.63317 6.22072
108.9212 1501.42426 13.85645 52.95979 3.70283
65.39743 843.75847 3.00242 19.12639 5.1138
81.80719 1067.22568 7.23794 0 11.68414
34.37995 509.06693 4.32107 0 6.70386
211.29333 3149.13142 10.43636 98.30364 13.99378
74.80907 680.21298 4.79743 6.28984 8.53463
99.31317 1686.23392 4.30904 60.35601 4.75911
125.58819 2052.48437 4.88175 132.02951 6.11607
59.50547 861.19689 2.04109 31.21536 0
169.13088 1899.36327 14.04908 10.45209 19.56773
57.73225 990.06213 1.918 14.68659 2.0554
51.28022 1205.84942 6.77081 8.07896 10.40105
70.36573 1037.13539 2.91529 23.62747 1.80778
52.31666 814.88268 3.88142 20.71947 3.80087
57.87514 817.48489 2.05626 22.20753 1.65274
89.9165 1413.1863 2.01133 54.93474 2.25812
93.27108 1287.17112 2.16369 60.02835 2.40313
57.96883 1114.78098 3.0576 17.66967 5.85444
63.43527 1146.56312 1.39987 20.10664 0.81741
74.33752 671.99425 4.65324 11.45155 8.50641
116.35274 1071.48566 5.8669 0 10.51293
77.16756 1206.57757 7.30974 26.29388 8.5532
65.02523 1355.11353 0.5563 81.45176 0
81.89657 739.95181 2.66826 21.75196 4.37343
171.17297 1903.63583 3.85083 55.87753 1.63644
39.59746 615.90878 0.95216 24.42234 1
127.92672 1639.2456 7.58021 51.06775 10.78307
85.67344 1345.22555 5.30245 0 6.78079
81.11908 1159.56817 5.22082 0 6.4674
61.08585 1218.82124 1.02296 60.9878 0
125.44928 1485.47322 8.52527 8.14096 9.4033
108.67378 1140.74238 7.46926 31.80952 10.31064
95.0647 1285.89978 4.10372 4.40205 4.98844
98.72887 869.62047 6.57958 54.52322 6.81882
85.9249 1597.72855 6.71171 31.52064 7.6647
111.11771 1437.17304 2.26988 56.32211 2.57463
97.07081 1270.55726 4.00489 33.63952 5.61279
104.29918 1084.19374 4.14453 0 3.48998
117.46022 1523.12483 13.75271 0 22.80418
71.11551 1354.09296 3.0714 24.75147 2.12594
54.92718 1150.52307 3.17335 51.28143 1.76981
196.35601 2855.22751 8.90163 72.38052 8.67921
103.55908 1301.65435 4.63721 26.56975 6.34721
84.26295 1287.65398 1.4523 68.43809 0
84.4331 992.37034 7.55131 55.07988 6.67466
80.23826 1112.29666 4.50196 35.77869 4.89538
91.17104 1196.35803 4.88863 1.10686 2.67007
120.11864 1330.83294 6.38189 16.68404 7.82642
95.07727 1016.28253 5.66053 10.69149 6.57169
91.2329 1359.68497 4.46965 81.94955 1.73388
118.27489 1651.69889 7.72825 46.28979 10.19005
114.21013 1471.3434 9.0347 22.02419 5.09778
73.94717 697.39246 4.90462 12.21311 9.22169
107.85904 1270.81401 6.66502 12.93769 10.55752
68.02111 965.97399 4.1178 19.6497 1.95132
171.10245 2513.93425 7.47533 0 5.71766
134.09158 2139.97507 3.05465 83.69482 2.68186
67.71935 516.14934 5.88647 0 8.21793
143.21248 1885.97796 4.43345 58.88338 4.22421
95.63924 1555.02625 4.18119 103.31453 0
72.40536 1570.44816 1.55809 75.65577 2.21103
79.17964 982.07412 4.66234 20.3531 7.14211
103.4846 1550.70265 7.36568 8.31086 8.78099
71.69049 1182.54017 10.91054 17.3931 10.93567
105.41902 1305.12027 7.57451 2.14824 8.53871
110.44536 1396.86553 2.62426 19.07595 0.28871
78.69094 742.26048 6.12267 0 9.94068
96.76737 1170.83928 6.85554 0 10.43976
122.64971 1751.74158 5.49467 25.02701 11.12198
89.13047 1540.6922 4.91855 14.90778 6.49826
63.85994 883.50454 2.55919 57.33366 1.3758
106.49636 1237.02125 4.72504 14.50214 6.72555
65.52377 936.45506 5.37379 12.03471 8.66038
174.25982 1634.04463 14.17868 0 14.80183
151.9648 1833.62897 6.7283 7.24081 11.1353
59.22771 897.1458 3.37411 34.72387 0
117.41843 2137.74378 4.96365 67.72797 5.15501
47.24719 958.86902 4.45525 26.21256 5.95123
118.46884 924.24193 5.07998 0 7.8718
185.99125 2849.94914 10.5494 66.86424 8.72842
123.60885 2073.94792 9.17898 13.89071 16.21535
76.93702 845.80842 9.47216 0 12.50755
71.38661 1058.41395 4.47806 29.90792 1.8504
46.55284 581.75349 2.32019 8.36665 2.02006
59.16358 1197.37519 2.78787 22.48799 2.3034
106.77827 1531.83669 2.84292 39.93487 4.35088
117.48479 1557.77344 2.17327 20.76052 1.1269
91.22521 1268.10812 7.88126 16.97008 8.04041
151.61217 1838.25625 6.28396 34.20994 6.18495
96.69107 1289.2458 3.04217 35.19134 2.42506
129.29529 1734.46271 5.26972 54.7947 3.19664
118.08366 1467.89726 5.50712 34.64149 9.73477
86.86102 1324.85243 2.18181 77.21524 1
96.81163 1155.47045 1.91457 37.43299 0
117.46884 1230.78596 3.71499 47.15132 1.94869
101.79944 1022.177 9.09604 65.54572 2.59656
62.7234 508.19724 5.46123 0 8.11903
124.89944 1589.85493 7.06368 53.56811 9.47335
103.24958 1408.78135 8.72932 39.38039 11.01448
129.09842 1659.51898 1.82075 102.60563 0
86.38388 1796.99393 2.13943 63.62962 2.49734
89.17558 1289.10751 2.59849 56.25038 1.19139
120.72131 1742.09163 5.5331 27.19713 7.54562
44.7283 671.6697 4.21061 5.11152 6.50952
242.85174 2964.15816 11.63918 18.21994 15.35483
145.95982 1530.45663 5.51975 36.68053 3.78575
76.17423 1215.04238 3.82876 69.06425 3.16386
109.7491 1820.58041 5.64226 34.08173 1.93878
139.0086 1894.86774 8.55699 20.54174 12.14718
80.41894 918.56381 5.20006 6.3778 8.61117
166.31687 2176.77975 9.72944 47.1816 12.29481
114.1784 1727.33276 5.53649 54.20285 4.26779
74.74384 755.94125 5.73205 4.48686 8.60489
166.71148 1988.02059 5.05868 0 7.83113
78.48382 737.91104 5.82199 0 10.10156
64.32186 1095.14707 6.61395 12.49192 6.89505
73.59431 1143.44647 3.67824 7.24112 7.40552
126.41264 2298.07516 4.97003 65.08748 5.38507
71.25888 964.98028 5.6185 0 10.058
144.84031 1698.22382 9.14101 0 12.09436
57.56521 992.36276 0.74507 27.17742 0
82.49018 1344.5367 5.58733 0 6.43786
64.91729 1191.7276 1.59155 39.82714 1.1274
86.88006 698.16108 4.91807 16.14195 8.92578
107.92857 1408.26931 7.30504 28.23141 7.68938
135.25702 1932.48715 4.55963 12.54123 7.28884
118.87397 2064.50916 6.39534 44.90017 3.5765
85.74843 1182.7757 7.13876 0 8.13986
105.22186 1666.82899 6.5941 32.57945 1.57485
111.66437 2157.35141 4.69915 42.92972 5.607
130.05847 2421.22183 4.70576 72.12496 4.55396
91.88995 1164.13211 6.54674 13.20697 6.72997
147.35617 1429.60524 7.9193 0 13.4056
92.69891 1106.40861 6.47387 27.90255 7.40077
157.96852 2636.33766 6.41716 106.56915 6.23481
46.63231 700.88794 3.72279 0 2.52599
103.77289 1657.40982 2.51836 28.61825 2.532
45.8166 1054.81896 1.67751 64.50707 0
46.72663 673.25378 2.39766 22.29066 1.7288
95.4196 1351.63209 2.13462 65.587 0
102.70378 2075.7636 3.4988 79.37907 4.89829
138.74597 2085.98151 3.51665 71.96298 3.60833
136.40913 1649.2244 6.55608 0 10.34392
90.747 1267.65907 5.4492 43.1441 6.53016
92.03098 1261.40462 5.7801 11.27933 4.54192
130.69634 2001.12645 5.06315 53.93544 5.10579
107.96456 1473.39369 4.18111 40.32517 4.522
30.21542 1191.51458 0.17012 52.33918 0
147.75943 1640.07845 10.43317 25.02036 9.89691
101.84102 1318.30852 3.36676 11.38131 2.37506
106.80286 1465.72907 2.32404 30.21235 2.78483
129.63554 1302.97538 6.49595 0 12.15112
174.71468 2542.98014 5.76836 0 4.01604
79.18321 1151.60293 4.93864 6.65777 4.84044
106.51606 1002.8201 6.25193 4.63337 10.07019
152.67899 1887.56473 5.16533 0 4.77462
103.31076 1499.97788 3.53272 14.29317 2.03356
71.44575 1025.06286 5.30893 23.08965 8.79462
185.36068 3189.64008 10.74518 98.16066 12.35645
86.66268 976.46043 3.15869 22.28007 0.71591
82.03532 991.21829 2.5687 21.33176 0.66394
153.38067 1776.94403 8.97494 0 11.52737
85.5699 1230.96612 1.5532 59.17285 1.79659
99.13097 1539.22036 2.83931 48.0128 2.72951
116.26668 1340.44792 6.11895 19.24922 6.61462
107.83838 1102.76728 8.50595 4.901 16.75466
60.56265 959.95472 2.1018 38.57417 0
63.7916 728.11626 5.58337 0 8.52065
99.14 1204.69438 7.96303 4.67445 10.4951
111.37137 1549.94629 7.27467 6.73676 10.78102
76.95863 1355.54354 4.0659 5.46938 2.6086
134.63564 2363.63371 4.60534 33.97385 9.20923
169.69849 3403.87776 7.08385 73.10108 10.07959
85.51272 1318.23528 2.00359 102.96628 0.96927
92.9549 1406.85094 5.89129 0 6.41653
101.09731 1182.94465 6.63904 45.71078 2.57027
74.60022 1223.39441 3.96112 5.79964 4.2228
72.93989 1216.84665 0.46617 53.66443 0.72274
85.90418 1499.40063 5.98546 20.41489 9.73401
103.49743 1356.35965 8.13074 64.74615 1.71773
105.0531 1343.91279 2.57481 92.45231 1
119.11061 1751.19328 3.98028 46.94063 3.85241
147.55833 1670.81416 2.58815 62.58453 1.38903
119.56807 1921.66158 7.21428 45.03116 8.68841
49.52413 918.84484 2.78833 12.68825 1.84826
63.3423 985.17465 2.32327 33.45063 1.88243
88.32167 976.82673 2.27648 21.4948 0.63968
157.31402 1991.47777 7.60757 49.52913 10.57277
154.75112 1857.98256 3.23979 64.85334 1.41678
73.34769 1003.41449 6.94117 15.52232 9.62522
101.99656 1124.66165 7.86718 11.20649 9.29351
127.82651 1736.19052 6.57507 20.87646 10.4382
91.90004 1218.91303 4.36462 5.32063 3.49523
119.16894 1514.51863 4.40384 37.36963 0.16107
117.4955 2073.79935 5.45459 62.24299 7.18533
74.94521 1348.78899 2.85411 25.41637 1.72961
145.34865 2142.36642 7.70637 62.0466 8.64943
146.28961 2096.9791 10.30935 42.46941 5.95796
50.52925 766.118 6.20697 26.56448 3.14775
53.02028 704.70476 1.1167 47.10011 0
35.75433 544.84588 0.60213 27.8943 0.53868
99.69131 1718.6475 4.30827 41.5588 3.71543
71.17858 523.06904 4.71864 7.564 6.32294
66.34231 1024.28733 8.18825 15.65252 3.95101
64.2096 719.43445 5.46233 3.44376 2.1468
91.44503 1277.55776 6.0427 0 11.051
63.54952 972.96272 8.5448 0 11.31921
75.23528 1091.25287 4.35606 14.21255 6.12224
55.71897 853.81965 2.82654 25.09694 1.74532
108.74277 1495.6162 7.0901 29.09922 8.75291
53.50023 1104.04477 2.26876 19.97833 2.18528
55.18029 1056.11673 1.70333 55.37001 2.45277
58.23565 990.18766 1.16541 31.97106 1
121.24495 1452.7696 6.3968 0 7.28961
171.57286 1832.45838 7.45437 48.79901 2.84496
67.14126 1029.8035 10.41508 9.29168 11.2587
121.89891 1479.10973 3.8597 15.31116 5.65975
103.84982 1256.60273 3.15003 40.43765 3.90171
116.12891 1616.89758 5.93135 0 10.5489
100.28245 1600.28859 1.51206 32.55798 0.00424
138.49667 1747.35435 7.27234 20.86872 11.18341
47.46879 1052.67731 4.44812 48.99266 2.17878
154.52682 2290.01361 4.23037 66.70688 5.27695
88.32205 929.72127 2.61631 28.93104 2.35377
118.68 1112.07982 7.2615 0 11.56536
121.27122 1528.03498 7.29427 56.66731 4.93679
89.02701 1813.00039 2.20792 28.12743 2.60609
129.30882 1715.6819 1.85336 60.96937 0.00464
76.95045 859.60077 2.59211 22.4515 0.87603
124.60224 1246.78528 7.8431 38.69188 7.42878
82.23623 1580.52644 2.42376 33.69558 0
96.20236 1551.95232 6.00621 56.60063 2.36223
124.00913 1600.44292 7.71543 15.23825 10.4507
122.2848 1630.15864 6.41367 18.70408 10.80788
133.77604 1943.41994 9.39054 50.8807 10.84786
63.30395 994.55186 2.83684 17.54793 3.4569
83.78041 1321.58449 1.86216 79.85336 2.40147
73.44668 786.0003 8.463 0 11.80593
41.44357 487.26754 5.2732 0.43494 4.7595
70.66177 976.84393 5.70198 5.86193 6.88747
84.89873 948.50502 6.91231 23.16116 9.72269
68.45431 1248.1478 2.79094 50.98086 2.70066
106.99185 1221.06965 4.76372 13.05084 6.74209
109.75597 1207.52106 8.04615 0 10.81804
128.16097 1700.66854 2.89594 57.83752 0
55.36707 1286.67786 1.0667 30.14987 1.45299
122.63654 1748.09159 7.07503 32.27057 9.40988
97.73296 1606.71726 10.05377 22.68977 9.04333
143.51065 1997.33052 8.01468 56.60014 5.92495
72.9623 918.74287 3.2125 13.23596 1.94718
152.43787 1497.05678 5.37665 49.27722 5.15617
95.46801 1477.7318 6.96996 28.09447 5.67713
102.48209 1376.79248 6.39169 39.84479 1.8937
112.36845 1936.40559 4.20561 27.87564 7.41846
88.83688 1406.13321 3.89381 31.19864 2.69175
224.79238 3209.62257 11.12003 100.81502 12.27284
56.42276 927.63463 2.70759 38.90107 0
113.87249 1276.44213 5.14204 0 8.02678
156.51741 2784.00816 7.82255 80.05763 7.64506
139.63438 1467.69623 2.08258 102.65905 0
133.48139 1905.75738 2.66906 52.47748 1.77203
80.24423 921.58817 9.78415 3.42825 10.31104
148.20264 2079.26041 5.3923 0 8.60429
149.46717 1716.59934 9.42254 0 12.36263
129.49978 1413.93412 3.81261 42.71465 5.31429
66.63861 708.23885 3.59029 8.5704 5.65863
75.8957 1340.53964 1.48599 25.275 1.00283
103.93548 1415.54498 4.18468 35.1 4.26768
106.43712 1256.60102 5.73471 18.45134 6.77962
105.1878 1500.53486 4.81689 41.0407 0.12172
94.55481 1205.48434 5.41764 60.42845 1.79441
136.297 2401.5078 4.1233 72.33209 6.50552
125.61989 1934.32588 3.57222 57.82407 2.43512
153.2671 2309.09881 4.85299 47.33911 4.69898
120.60109 2152.81097 4.54049 65.25023 4.8037
79.34089 1388.87329 1.38667 57.81641 1.69715
117.33094 1934.35489 2.14168 136.46902 1.80544
84.57043 977.34998 3.4999 7.15308 5.48392
74.62664 758.20581 3.53945 2.41578 6.03924
52.15465 1106.83975 2.9139 58.9399 0.16081
69.05528 1163.42685 3.57865 23.58708 3.11322
71.58317 689.36382 5.3168 0 8.40005
63.56191 982.64708 5.28241 11.15742 5.88291
44.24761 821.28793 3.08316 0 4.06741
131.78244 1941.92919 5.75931 2.75879 7.02993
120.67808 1893.27068 4.36901 40.1237 2.80963
60.25757 1123.62336 3.26553 15.1882 2.83826
131.69825 1718.79893 9.8481 11.00559 17.83902
121.7917 1423.53229 7.20548 24.17038 8.40918
80.78955 1050.58118 3.77668 16.75063 1.42174
98.98035 1591.70321 6.87515 9.49922 4.14235
55.59695 787.48175 3.97888 35.49672 3.54588
82.84231 831.65957 7.73678 23.1059 11.01502
72.51684 1331.62778 1.74185 53.53802 0
64.33846 894.6166 5.73205 12.95241 6.06714
48.87856 595.09037 2.0839 0 2.06436
107.0862 1359.67395 3.55641 20.55668 3.95163
81.36773 1144.20099 5.21015 38.45759 8.4812
96.71291 1425.08811 3.51171 39.64083 2.98627
143.03522 2610.64663 4.066 67.64505 8.54079
38.6591 540.37558 5.25339 1.90251 9.9665
58.4673 639.23583 1.93462 0 2.79505
94.49503 918.35193 4.85396 13.96642 5.36773
155.22098 2804.73565 7.645 66.58159 7.13666
133.80941 1956.77818 7.70192 55.75218 9.47479
42.84773 600.00025 2.94814 0 3.2154
35.16069 775.62461 0.7884 52.36397 0
104.88424 1416.07213 1.68614 107.70437 1.958
74.74346 1260.55857 1.84872 30.0844 2.04613
111.75707 1487.77885 4.05393 50.73697 3.76495
77.76684 1296.24605 3.28242 32.57651 2.35779
51.47507 819.68102 4.59442 16.54224 3.76173
73.65022 685.36072 3.21544 34.61864 1.64983
68.44694 1130.48171 1.53595 23.23251 1.66177
55.95474 776.68794 9.83685 16.03176 1.69149
72.39157 1006.98247 4.84284 13.65622 8.42104
85.57716 1233.34954 3.83625 42.61407 4.07782
133.75589 1905.11381 1.63061 47.98232 0.87096
152.41352 1751.40502 4.75517 72.63464 3.72289
102.50415 1800.26095 4.38401 50.22467 5.18629
84.18809 1126.54119 4.20666 38.48036 5.45877
92.44817 1048.35003 3.59595 43.82529 0.67603
116.30433 1213.219 2.38178 34.28515 0.2923
67.69212 1071.62249 2.9653 41.91733 1.93605
113.23822 1342.59554 6.00025 31.46497 7.27989
87.58091 1509.62603 1.70046 50.9711 1.86594
70.36743 1085.91238 3.87763 23.44313 3.85569
122.53526 1539.45979 6.28059 21.35385 9.95364
95.58637 973.42086 8.0611 0 10.74677
203.59933 2843.67788 7.17273 45.68991 8.93607
81.63458 1061.39912 4.8875 23.44709 2.72552
63.44087 1175.33223 2.44879 34.1648 2.22244
84.87866 1408.098 2.74492 31.61614 4.51781
137.14865 2072.64435 6.39145 72.05534 5.2102
92.44593 1380.13481 6.68 20.27002 6.40337
68.5484 658.18434 4.81731 10.6967 7.37616
44.10391 838.95399 1.07499 44.31284 0.28939
123.89145 1193.12988 5.86841 22.9425 8.26646
140.6405 1676.05135 8.63606 55.96174 4.0413
148.53016 1983.67238 7.3724 47.84096 10.40816
108.91586 2119.70941 4.02075 79.62118 7.11569
95.10397 991.63534 8.6551 0 10.35242
127.5818 1338.61167 3.0186 45.42566 3.74257
78.64827 810.79812 2.23166 43.82197 3.1007
117.90862 2178.64284 3.61193 73.63004 3.23401
51.90327 734.32936 2.42286 31.64683 1.88948
87.46542 1239.43912 1.30769 76.28818 0.80525
84.78811 1441.18313 4.17433 1.94576 7.39185
100.03474 1324.69601 2.52734 53.80641 3.62405
78.28587 677.41648 4.11859 0 5.81
60.05729 997.47625 3.08151 32.18134 1.93502
91.4376 1446.43827 6.33685 26.84035 8.83164
91.91148 1310.94651 2.60518 48.06168 1
53.63838 972.79162 2.83069 11.56594 2.70179
101.91123 1751.87786 4.979 24.69904 8.00227
85.7705 868.2541 5.01018 4.29869 7.2682
70.839 921.45124 3.85356 21.24954 4.18723
100.92652 1027.98701 4.61543 12.97048 6.74488
64.36712 787.97813 3.469 20.99474 3.2739
88.98232 1491.35696 6.25316 42.72238 8.70292
50.81177 732.88923 2.75332 17.1852 1.39406
109.55619 1200.77367 3.15781 44.96452 3.31423
124.99064 2205.72743 4.41662 63.9429 4.3193
38.7798 1083.73664 3.40011 25.73017 2.43793
75.92353 703.71122 9.72081 0 11.72165
64.79653 1045.52876 2.42864 30.24855 1.91944
80.7779 1291.39857 1.17726 61.70482 0
56.12106 906.53917 2.49914 23.24103 1.7647
62.32359 1030.76894 3.26295 26.93913 1.78745
174.16735 2139.8827 5.61447 0 7.55815
109.11427 1377.64728 5.02492 25.70743 6.24048
94.53903 1844.66506 8.96138 51.43553 5.86635
96.15016 1434.73923 2.82063 46.09342 3.08102
103.93067 1439.09048 6.02919 53.02777 6.75227
112.03077 1631.23525 3.4413 43.43118 1.07344
111.0871 1270.25827 8.60834 4.13477 10.99164
105.77959 2061.09907 1.8 59.05467 0
127.80693 1537.86499 3.58228 22.02191 0.42215
107.5014 1489.28659 2.77006 61.8456 5.31946
56.53147 906.19007 5.18751 0 7.53989
57.72512 796.7825 1.89758 24.0562 1
99.66105 1432.55773 4.78494 9.61868 6.69908
107.31092 1326.87621 4.75434 23.16475 7.93267
66.34346 1358.93764 1.55832 65.83569 0.78296
104.77476 1225.50552 3.45492 46.77014 4.81569
124.6443 1674.59859 7.25867 29.07458 11.88125
54.6665 951.47713 4.5315 34.73018 1.6894
104.1503 1010.64521 5.86107 2.89902 10.12617
106.60113 1131.01182 4.01706 22.89915 6.6692
75.7308 930.48194 1.7612 22.2083 0.78556
136.48243 2368.45415 4.75281 70.36465 5.04871
73.57172 1001.43054 4.10953 29.15241 4.41007
167.13966 2796.89195 7.72897 68.85928 8.61259
96.27125 1661.56498 3.17402 29.72149 1.34067
117.78941 1589.91333 6.05578 14.30388 10.35409
66.20866 1036.65353 1.92713 22.05484 1.87343
81.19431 1059.81564 7.22044 0 12.68089
82.90799 911.45141 5.45816 16.92537 8.13239
96.86725 1120.81975 2.48757 39.88406 3.81211
71.78201 1010.50708 5.21185 32.24319 2.67884
142.04169 2033.97699 5.41418 65.51436 5.76892
120.10734 1771.61671 5.5672 80.99452 6.19396
121.06254 2175.23859 5.6461 75.97444 3.89994
88.81644 1677.33587 3.00371 38.1981 4.7004
123.50024 1721.45526 1.54137 57.84433 0.92612
101.78662 1109.25068 8.31669 11.74656 12.52186
62.83689 963.1426 3.04906 24.56014 1.71571
45.44125 882.96479 1.91228 25.1557 0.70727
107.92742 1319.17484 10.1843 0 12.12939
74.11318 739.26405 5.40688 0 9.80316
108.65846 1469.68861 5.08519 23.87336 7.01258
128.66703 1305.92849 6.62099 88.6094 1.97156
78.34033 1164.33498 3.43534 11.25475 5.11082
107.02197 1258.02863 4.40439 61.03218 2.84628
55.93993 974.24337 1.45906 31.13515 0
110.1533 2331.58461 2.67571 56.18392 4.6389
100.91425 1249.7839 4.10617 44.64773 4.37609
79.71149 1426.43788 2.05583 60.81723 3.48895
67.32119 1086.49245 6.47283 13.25699 6.48415
61.14629 1224.3998 1.66737 8.7807 0.47139
72.28753 1246.27121 2.02836 35.22334 1.39088
99.84728 1490.3874 3.17407 44.61204 3.02325
73.74327 1333.12145 0.90272 42.89613 0.91074
56.38454 1184.53904 5.34924 11.17587 7.80064
143.50768 1887.35575 6.44421 31.39037 6.82233
66.18314 749.82196 8.99361 0 13.55289
107.56273 897.21779 7.7434 13.80745 12.14885
72.22652 671.89692 5.21953 0 8.22328
118.956 1846.61477 3.4768 78.52437 0.24433
101.22341 1319.76259 2.71464 86.21811 2.61592
64.10302 1082.48307 2.53061 11.71377 2.19742
134.34013 1919.95322 4.30962 68.97807 3.72495
67.20193 1000.1004 3.35725 20.98381 3.53305
56.83551 881.07948 2.78105 28.15118 1.71642
104.1398 1784.99842 2.85033 37.06495 0.76384
138.77471 1818.3481 7.03988 27.33257 11.85203
131.04209 2155.1641 3.57519 52.01966 2.45725
76.71756 697.05951 8.11443 0 10.65703
68.37376 956.42289 2.97726 29.06032 1.63257
141.26792 2039.52213 5.16809 63.44704 2.55646
107.81535 1541.05802 6.01584 23.45783 5.70648
125.15736 1784.03289 4.58633 30.80974 5.23863
67.69448 766.48631 8.79707 0 11.92086
65.02827 942.26485 5.15922 6.56222 5.47708
96.11647 1431.40054 3.83122 32.00662 4.40132
147.25551 2491.70529 5.82081 70.99877 6.43666
127.88037 1865.32298 3.43527 74.59511 0.32122
76.52784 1207.37896 9.7252 29.25594 7.89559
57.60269 1113.79582 2.70894 10.0881 2.73389
122.4387 1271.89546 6.91009 63.54891 4.64319
90.74049 863.3999 3.00275 20.2159 2.31214
108.70305 1409.33663 6.95609 28.77717 4.89706
117.85548 1365.9716 6.63211 33.62215 8.147
93.25029 1097.65969 3.52291 7.23306 4.99514
114.98418 1421.10037 2.75133 50.93848 3.69317
128.90302 1547.23936 4.33125 60.91892 4.2494
119.06201 1539.06745 6.49483 63.34255 1.54
87.79004 1306.03525 6.82412 0 9.78928
86.56828 1370.77108 7.30007 8.25645 9.03209
121.69219 1292.93948 5.9444 0 4.26678
70.82813 1027.33378 4.15992 20.60256 5.60085
64.39164 987.98481 1.94137 32.69223 1.75476
168.62204 2205.77717 7.18022 46.00099 7.14285
159.84412 1906.45308 10.28379 12.05515 9.68764
145.99477 2557.29505 6.37102 67.18504 7.72138
215.01102 2770.89122 11.34835 17.58416 13.63445
160.63082 2569.84952 9.19407 86.0315 9.53372
117.40352 2263.16174 3.79341 69.58157 3.97471
91.25661 1244.5034 1.97576 26.82406 3.30099
116.43789 2113.85567 4.65059 60.54403 5.46886
83.25954 1234.13421 7.54032 8.54504 11.63489
87.00315 1003.27716 1.94998 45.85506 2.34774
140.93463 2151.37494 5.20205 72.40151 6.03883
86.92748 957.11326 5.93421 25.92479 8.78611
83.14094 954.24839 5.2772 22.92127 7.95412
140.54882 1954.31527 9.60116 43.93457 3.11465
104.75375 1388.99794 7.55341 32.82145 9.58066
115.85312 1511.46875 4.78731 39.29325 2.41427
128.6085 1631.10811 7.4655 0 7.76968
